"","title","artist","price","classification","url"
"4718","Brushstroke S -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroke-s-monogram-art-by-linda-woods-linda-woods.jpg"
"4719","Brushstroke P -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroke-p-monogram-art-by-linda-woods-linda-woods.jpg"
"4720","Brushstroe M -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroe-m-monogram-art-by-linda-woods-linda-woods.jpg"
"4721","Brushtroke N -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushtroke-n-monogram-art-by-linda-woods-linda-woods.jpg"
"4722","Brushtroke K Monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushtroke-k-monogram-art-by-linda-woods-linda-woods.jpg"
"4723","Brushstroke I -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroke-i-monogram-art-by-linda-woods-linda-woods.jpg"
"4724","Brushstroke J -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroke-j-monogram-art-by-linda-woods-linda-woods.jpg"
"4725","Brushstroke G -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroke-g-monogram-art-by-linda-woods-linda-woods.jpg"
"4726","Brushstroke H -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroke-h-monogram-art-by-linda-woods-linda-woods.jpg"
"4727","Brushstroke F -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroke-f-monogram-art-by-linda-woods-linda-woods.jpg"
"4728","Brushstroke E -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroke-e-monogram-art-by-linda-woods-linda-woods.jpg"
"4729","Brushtroke B-monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushtroke-b-monogram-art-by-linda-woods-linda-woods.jpg"
"4730","Brushstroke D -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroke-d-monogram-art-by-linda-woods-linda-woods.jpg"
"4731","Brushstroke A -monogram Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brushstroke-a-monogram-art-by-linda-woods-linda-woods.jpg"
"4732","Take The L Train","Tomer Hanuka","$92","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/take-the-l-train-tomer-hanuka.jpg"
"4733","Skull Watercolor Abstract","Olga Shvartsur","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/skull-watercolor-abstract-olga-shvartsur.jpg"
"4734","Surf's Up","Jerry LoFaro","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/surfs-up-jerry-lofaro.jpg"
"4735","Magnolia","Pieter Wagemans","$2,900","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/magnolia-pieter-wagemans.jpg"
"4736","Beach Sand Shadows","Graham Gercken","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/beach-sand-shadows-graham-gercken.jpg"
"4737","Sand Dunes Port Stephens Nsw","Graham Gercken","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sand-dunes-port-stephens-nsw-graham-gercken.jpg"
"4738","Beach Inlet","Graham Gercken","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/beach-inlet-graham-gercken.jpg"
"4739","Summer Colors","Graham Gercken","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/summer-colors-graham-gercken.jpg"
"4740","Mt Wilson Gold","Graham Gercken","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mt-wilson-gold-graham-gercken.jpg"
"4741","Rocky Shoreline","Graham Gercken","$1,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-rocky-shoreline-graham-gercken.jpg"
"4742","Crystal Seated","Anna Rose Bain","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/crystal-seated-anna-rose-bain.jpg"
"4743","Panda Baby And Red Balloon Nursery Animals Decor","Olga Shvartsur","$195","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/panda-baby-and-red-balloon-nursery-animals-decor-olga-shvartsur.jpg"
"4744","Squid","Juan Bosco","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/squid-juan-bosco.jpg"
"4745","Columbia County Courthouse","Steve Henderson","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/columbia-county-courthouse-steve-henderson.jpg"
"4746","Dancer","Steve Henderson","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dancer-steve-henderson.jpg"
"4747","A Gray Rainy Day At Fishermans Park","Ylli Haruni","$650","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/a-gray-rainy-day-at-fishermans-park-ylli-haruni.jpg"
"4748","Autumn At Mayors Park","Ylli Haruni","$3,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/autumn-at-mayors-park-ylli-haruni.jpg"
"4749","American Falls","Ylli Haruni","$3,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-american-falls-ylli-haruni.jpg"
"4750","Sunset At North Tonawanda","Ylli Haruni","$950","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunset-at-north-tonawanda-ylli-haruni.jpg"
"4751","Sunset In A Rainy Day","Ylli Haruni","$23","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-sunset-in-a-rainy-day-ylli-haruni.jpg"
"4752","Tower Of London Watercolor","Juan Bosco","$245","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tower-of-london-watercolor-juan-bosco.jpg"
"4753","Arsenal London Painting","Paul Meijering","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/arsenal-london-painting-paul-meijering.jpg"
"4754","Firefighter","Steve Henderson","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/firefighter-steve-henderson.jpg"
"4755","Gialloblu","Guido Borelli","$18,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gialloblu-guido-borelli.jpg"
"4756","Blugialloblu","Guido Borelli","$18,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/blugialloblu-guido-borelli.jpg"
"4757","Gialloblugiallo","Guido Borelli","$18,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gialloblugiallo-guido-borelli.jpg"
"4758","429","Diego Fernandez","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/429-diego-fernandez.jpg"
"4759","Blue And Green Watercolor Shark 1-art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/blue-and-green-watercolor-shark-1-art-by-linda-woods-linda-woods.jpg"
"4760","Watercolor Shark 2-art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/watercolor-shark-2-art-by-linda-woods-linda-woods.jpg"
"4761","Blue Watercolor Shark- Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/blue-watercolor-shark-art-by-linda-woods-linda-woods.jpg"
"4762","Draped In A Dream","Johnathan Harris","$700","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/draped-in-a-dream-johnathan-harris.jpg"
"4763","Riviera Sunrise","Anna Rose Bain","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/riviera-sunrise-anna-rose-bain.jpg"
"4764","Low Tide Colors","Graham Gercken","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/low-tide-colors-graham-gercken.jpg"
"4765","Ocean Sunset","Graham Gercken","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-ocean-sunset-graham-gercken.jpg"
"4766","Tumut Reflections","Graham Gercken","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tumut-reflections-graham-gercken.jpg"
"4767","Sunset At Boathoses In North Tonawanda","Ylli Haruni","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunset-at-boathoses-in-north-tonawanda-ylli-haruni.jpg"
"4768","Serenity- Abstract Landscape","Linda Woods","$52","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/serenity-abstract-landscape-linda-woods.jpg"
"4769","Hey That's No Way To Say Goodbye - Leonard Cohen","Paul Lovering","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/hey-thats-no-way-to-say-goodbye-leonard-cohen-paul-lovering.jpg"
"4770","1937 Aero 750 Sport Coupe","Yuriy Shevchuk","$980","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1937-aero-750-sport-coupe-yuriy-shevchuk.jpg"
"4771","Ellicott Creek Island Park","Ylli Haruni","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ellicott-creek-island-park-ylli-haruni.jpg"
"4772","Ssc Napoli Painting","Paul Meijering","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ssc-napoli-painting-paul-meijering.jpg"
"4773","Sophia Loren 3","Paul Meijering","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sophia-loren-glamour-paul-meijering.jpg"
"4774","The Keeper","Marion Rose","$400","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-keeper-marion-rose.jpg"
"4775","The Tower","Patricia Ariel","$4,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-tower-patricia-ariel.jpg"
"4776","Gradini In Cortile","Guido Borelli","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gradini-in-cortile-guido-borelli.jpg"
"4777","Peter Sagan Painting","Paul Meijering","$145","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/peter-sagan-painting-paul-meijering.jpg"
"4778","London Big Ben And Thames River","Juan Bosco","$2,600","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/london-big-ben-and-thames-river-juan-bosco.jpg"
"4779","Chautauqua Gorge State Forest","Ylli Haruni","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/chautauqua-gorge-state-forest-ylli-haruni.jpg"
"4780","Couple Walking On The New York High Line","Beverly Brown","$23,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/couple-walking-on-the-new-york-high-line-beverly-brown.jpg"
"4781","Polvere Gialla","Guido Borelli","$20,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/polvere-gialla-guido-borelli.jpg"
"4782","Insieme","Guido Borelli","$18,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/insieme-guido-borelli.jpg"
"4783","Sguardo Al Cielo","Guido Borelli","$20,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sguardo-al-cielo-guido-borelli.jpg"
"4784","La Torre Bianca","Guido Borelli","$22","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-torre-bianca-guido-borelli.jpg"
"4785","Due Ghepardi","Guido Borelli","$15,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/due-ghepardi-guido-borelli.jpg"
"4786","Watercolor Roses Thank You- Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/watercolor-roses-thank-you-art-by-linda-woods-linda-woods.jpg"
"4787","Watercolor Rose Sympathy Card- Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/watercolor-rose-sympathy-card-art-by-linda-woods-linda-woods.jpg"
"4788","Purple Flowers Sympathy Card- Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/purple-flowers-sympathy-card-art-by-linda-woods-linda-woods.jpg"
"4789","Dusk At Gratwick Park","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dusk-at-gratwick-park-ylli-haruni.jpg"
"4790","The Declaration Of Independence","Founding Fathers","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-declaration-of-independence-founding-fathers.jpg"
"4791","Autumn Sunset","Ylli Haruni","$950","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/autumn-sunset-ylli-haruni.jpg"
"4792","Major Tom","Andrew Hitchen","$18","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/major-tom-andrew-hitchen.jpg"
"4793","Le Ombre Della Luna","Guido Borelli","$4,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/le-ombre-della-luna-guido-borelli.jpg"
"4794","Skoda Popular Sport Monte Carlo 1935 Painting","Paul Meijering","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/skoda-popular-sport-monte-carlo-1935-painting-paul-meijering.jpg"
"4795","1937 Skoda Popular Sport Monte Carlo","Yuriy Shevchuk","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1937-skoda-popular-sport-monte-carlo-yuriy-shevchuk.jpg"
"4796","All Of Me","Paul Lovering","$26","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/all-of-me-paul-lovering.jpg"
"4797","Moonlight","Lucie Bilodeau","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/moonlight-lucie-bilodeau.jpg"
"4798","Lincoln K Convertible 1935 Painting","Paul Meijering","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lincoln-k-convertible-1935-painting-paul-meijering.jpg"
"4799","Grumpy Cat Watercolor","Olga Shvartsur","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/grumpy-cat-watercolor-olga-shvartsur.jpg"
"4800","Mountain Stream 2","Lucie Bilodeau","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mountain-stream-2-lucie-bilodeau.jpg"
"4801","Architectural Drawing","Juan Bosco","$120","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-architectural-drawing-juan-bosco.jpg"
"4802","Manhattanhenge New York Skyline Painting","Beverly Brown Prints","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/manhattanhenge-new-york-skyline-painting-beverly-brown-prints.jpg"
"4803","Live For Today Galaxy Watercolor Typography","Olga Shvartsur","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/live-for-today-galaxy-watercolor-typography-olga-shvartsur.jpg"
"4804","At Bettys Grill North Tonawanda","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/at-bettys-grill-north-tonawanda-ylli-haruni.jpg"
"4805","Summer Rain Part 3","Jennifer Lommers","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/summer-rain-part-3-jennifer-lommers.jpg"
"4806","Ford Mustang 1967 Painting","Paul Meijering","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ford-mustang-1967-painting-paul-meijering.jpg"
"4807","Galaxy Watercolor Aurora Painting","Olga Shvartsur","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/galaxy-watercolor-aurora-painting-olga-shvartsur.jpg"
"4808","Blue And White Seringa","Pieter Wagemans","$6,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/blue-and-white-searing-pieter-wagemans.jpg"
"4809","1934 Walter Standart S Jindrih Knapp 1000 Mil Ceskoslovenskych Winner","Yuriy Shevchuk","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1934-walter-standart-s-jindrih-knapp-1000-mil-ceskoslovenskych-winner-yuriy-shevchuk.jpg"
"4810","99/100","Jane Davies","$42","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/99-100-jane-davies.jpg"
"4811","Maid Of The Mist","Ylli Haruni","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/maid-of-the-mist-ylli-haruni.jpg"
"4812","Autumn Sunset At Niawanda Park","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/autumn-sunset-at-niawanda-park-ylli-haruni.jpg"
"4813","The End Of A Rainy And Gray Day","Ylli Haruni","$450","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-end-of-a-rainy-and-gray-day-ylli-haruni.jpg"
"4814","Palm Springs Golf Course With Mt San Jacinto","Mary Helmreich","$1,475","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/palm-springs-golf-course-with-mt-san-jacinto-mary-helmreich.jpg"
"4815","Rainbow Galaxy Watercolor","Olga Shvartsur","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rainbow-galaxy-watercolor-olga-shvartsur.jpg"
"4816","Watercolor Galaxy Pink Nebula","Olga Shvartsur","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/watercolor-galaxy-pink-nebula-olga-shvartsur.jpg"
"4817","Nebula Watercolor Galaxy","Olga Shvartsur","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/nebula-watercolor-galaxy-olga-shvartsur.jpg"
"4818","Galaxy Watercolor Nebula Northern Lights","Olga Shvartsur","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/galaxy-watercolor-nebula-northern-lights-olga-shvartsur.jpg"
"4819","Pueblo- Abstract Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pueblo-abstract-art-by-linda-woods-linda-woods.jpg"
"4820","An Irish Blessing","Debbie DeWitt","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/an-irish-blessing-debbie-dewitt.jpg"
"4821","Slash","Paul Lovering","$52","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/slash-paul-lovering.jpg"
"4822","Architectural Drawing","Juan Bosco","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-architectural-drawing-juan-bosco.jpg"
"4823","Welsh Long Hair Mountain Goat","Juan Bosco","$85","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/welsh-long-hair-mountain-goat-juan-bosco.jpg"
"4824","Architectural Drawing","Juan Bosco","$120","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/architectural-drawing-juan-bosco.jpg"
"4825","Lamborghini Espada 1968 Painting","Paul Meijering","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lamborghini-espada-painting-paul-meijering.jpg"
"4826","Niagara Falls Park Rapids","Ylli Haruni","$1,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/niagara-falls-park-rapids-ylli-haruni.jpg"
"4827","Paul And Jerrys Saloon","Cody DeLong","$32","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/paul-and-jerrys-saloon-cody-delong.jpg"
"4828","Corbitt And Friends","Cody DeLong","$32","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/corbitt-and-friends-cody-delong.jpg"
"4829","La Galleria Del Corvo","Guido Borelli","$20,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-galleria-del-corvo-guido-borelli.jpg"
"4830","Little Squirrel","Amy Hamilton","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/little-squirrel-amy-hamilton.jpg"
"4831","Animal Letter","Juan Bosco","$95","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/animal-letter-juan-bosco.jpg"
"4832","Animal Letter","Juan Bosco","$95","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-animal-letter-juan-bosco.jpg"
"4833","Woodland Letter","Juan Bosco","$95","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/woodland-letter-juan-bosco.jpg"
"4834","Animal Letter","Juan Bosco","$95","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-animal-letter-juan-bosco.jpg"
"4835","Animal Letter","Juan Bosco","$95","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/3-animal-letter-juan-bosco.jpg"
"4836","Whaler","Juan Bosco","$120","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/whaler-juan-bosco.jpg"
"4837","C Letter","Juan Bosco","$95","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/c-letter-juan-bosco.jpg"
"4838","Wild Boar Delgadin","Juan Bosco","$75","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wild-boar-delgadin-juan-bosco.jpg"
"4839","Whaler On Ice","Juan Bosco","$120","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/whaler-on-ice-juan-bosco.jpg"
"4840","Sunflower Tropics","Jennifer Lommers","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunflower-tropics-jennifer-lommers.jpg"
"4841","Shalom Wreath- Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/shalom-wreath-art-by-linda-woods-linda-woods.jpg"
"4842","Noah's Ark","Mia Tavonatti","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/noahs-ark-mia-tavonatti.jpg"
"4843","Golden Age","Ylli Haruni","$150","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/golden-age-ylli-haruni.jpg"
"4844","Adrift #1","Jane Davies","$295","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/adrift-1-jane-davies.jpg"
"4845","Cow Portrait Painting","Juan Bosco","$50","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cow-portrait-painting-juan-bosco.jpg"
"4846","Rainbow Trout","Juan Bosco","$50","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rainbow-trout-juan-bosco.jpg"
"4847","Sunset At Goat Island","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunset-at-goat-island-ylli-haruni.jpg"
"4848","Stripe Assemblage 1","Jane Davies","$42","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/stripe-assemblage-1-jane-davies.jpg"
"4849","Sunset Over Gratwick Park","Ylli Haruni","$1,600","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunset-over-gratwick-park-ylli-haruni.jpg"
"4850","Don't Let The Sun Go Down On Me","Paul Lovering","$52","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dont-let-the-sun-go-down-on-me-paul-lovering.jpg"
"4851","Wallowa Valley Storm","Steve Henderson","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wallowa-valley-storm-steve-henderson.jpg"
"4852","September Moon","Steve Henderson","$175","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/september-moon-steve-henderson.jpg"
"4853","North Fork Touchet","Steve Henderson","$195","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/north-fork-touchet-steve-henderson.jpg"
"4854","Day Closing","Steve Henderson","$275","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/day-closing-steve-henderson.jpg"
"4855","August","Steve Henderson","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-august-steve-henderson.jpg"
"4856","After Harvest","Steve Henderson","$195","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/after-harvest-steve-henderson.jpg"
"4857","Tree Of Life Hamsa- Art By Linda Woods","Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tree-of-life-hamsa-art-by-linda-woods-linda-woods.jpg"
"4858","Majestic King","Lucie Bilodeau","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/majestic-king-lucie-bilodeau.jpg"
"4859","Autunno Di Fuoco","Guido Borelli","$8,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/autunno-di-fuoco-guido-borelli.jpg"
"4860","Autunno Sul Lago","Guido Borelli","$7,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/autunno-sul-lago-guido-borelli.jpg"
"4861","Horseshoe Falls","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-horseshoe-falls-ylli-haruni.jpg"
"4862","Sunset At Gratwick Waterfront Park","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-sunset-at-gratwick-waterfront-park-ylli-haruni.jpg"
"4863","Alfa Romeo Giulia Super 1967 Painting","Paul Meijering","$2,400","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/alfa-romeo-giulia-super-1967-painting-paul-meijering.jpg"
"4864","Autumn Song","Anna Rose Bain","$800","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/autumn-song-anna-rose-bain.jpg"
"4865","Drifting Through","Chuck Pinson","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/drifting-through-chuck-pinson.jpg"
"4866","Rose Garden Gazebo","Chuck Pinson","$1,400","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rose-garden-gazebo-chuck-pinson.jpg"
"4867","Cape Cod Afternoon","Chuck Pinson","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cape-cod-afternoon-chuck-pinson.jpg"
