"","artist","title","price","classification","url"
"1251","Naxart Studio","Ford Mustang Watercolor","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ford-mustang-watercolor-irina-march.jpg"
"1252","Chuck Pinson","Fly Fishing Legacy","$3,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fly-fishing-legacy-chuck-pinson.jpg"
"1253","Robert Papp","Garlic","$28","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/garlic-robert-papp.jpg"
"1254","Chuck Pinson","Anticipation Of The Day Ahead","$2,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/anticipation-of-the-day-ahead-chuck-pinson.jpg"
"1255","Robert Papp","Pears With Chestnuts","$28","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pears-with-chestnuts-robert-papp.jpg"
"1256","Amy Hamilton","Black Bear","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/black-bear-amy-hamilton.jpg"
"1257","Paul Lovering","Reunion","$26","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/reunion-paul-lovering.jpg"
"1258","Jane Davies","100/100","$42","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/100-100-jane-davies.jpg"
"1259","Robert Papp","Lemons","$28","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/lemons-robert-papp.jpg"
"1260","Jane Davies","Stripes And Dips 1","$600","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/stripes-and-dips-1-jane-davies.jpg"
"1261","Vicente Juan Macip","The Last Supper","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-last-supper-vicente-juan-macip.jpg"
"1262","Amy Hamilton","Orca","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/orca-amy-hamilton.jpg"
"1263","Linda Woods","Light Of Day 4","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/light-of-day-4-linda-woods.jpg"
"1264","Guido Borelli","Venezia Chiara","$9,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/venezia-chiara-guido-borelli.jpg"
"1265","Guido Borelli","Il Canal Grande","$8,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/il-canal-grande-guido-borelli.jpg"
"1266","Sassan Filsoof","Twilight Camping","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/twilight-camping-sassan-filsoof.jpg"
"1267","Arthur Getz","Christmas In New York","$92","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/christmas-in-new-york-arthur-getz.jpg"
"1268","Olga Shvartsur","Flamingo Love Watercolor","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/flamingo-love-watercolor-olga-shvartsur.jpg"
"1269","Olga Shvartsur","Audrey Hepburn","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/audrey-hepburn-olga-shvartsur.jpg"
"1270","Robert Papp","Artichokes","$28","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/artichokes-robert-papp.jpg"
"1271","Linda Woods","Fun In The Sun","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fun-in-the-sun-linda-woods.jpg"
"1272","Michael Tompsett","Kurt Cobain Urban Watercolor","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/kurt-cobain-urban-watercolor-michael-tompsett.jpg"
"1273","Marilyn Dunlap","Wine And Lavender","$1,800","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/1-wine-and-lavender-marilyn-dunlap.jpg"
"1274","Linda Woods","Palm Springs Cityscape- Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/palm-springs-cityscape-art-by-linda-woods-linda-woods.jpg"
"1275","Simon Kregar","Cosmos- Carl Sagan","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/cosmos-carl-sagan-simon-kregar.jpg"
"1276","Amy Hamilton","Owls","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/owls-amy-hamilton.jpg"
"1277","Greg Olsen","In His Constant Care","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/1-in-his-constant-care-greg-olsen.jpg"
"1278","Linda Woods","Soothing Sea - Abstract Painting","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/soothing-sea-abstract-painting-linda-woods.jpg"
"1279","Naxart Studio","Pulp Fiction Poster 2","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/pulp-fiction-poster-2-irina-march.jpg"
"1280","Olga Shvartsur","Great Horned Owl Watercolor","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/great-horned-owl-watercolor-olga-shvartsur.jpg"
"1281","Juan Bosco","Porsche 911 Rs","$195","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/porsche-911-rs-juan-bosco.jpg"
"1282","Paul Meijering","Freddie Mercury Live","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/freddie-mercury-live-paul-meijering.jpg"
"1283","Sharon Cummings","The Drums - Music Art By Sharon Cummings","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/the-drums-music-art-by-sharon-cummings-sharon-cummings.jpg"
"1284","Guido Borelli","La Scala Grande","$10,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/la-scala-grande-guido-borelli.jpg"
"1285","Linda Woods","Ocean Blue 2","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/ocean-blue-2-linda-woods.jpg"
"1286","Debbie DeWitt","Man Cave Chalkboard Sign","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/man-cave-chalkboard-sign-debbie-dewitt.jpg"
"1287","Olga Shvartsur","Lion Courage Motivational Quote Watercolor Animal","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lion-courage-motivational-quote-watercolor-animal-olga-shvartsur.jpg"
"1288","Amy Hamilton","Fawn","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/fawn-amy-hamilton.jpg"
"1289","Paul Meijering","Batman","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/batman-paul-meijering.jpg"
"1290","War Is Hell Store","Chesty Puller","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-chesty-puller-war-is-hell-store.jpg"
"1291","Robert Papp","Lettuce","$28","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lettuce-robert-papp.jpg"
"1292","Paul Lovering","You've Got A Friend","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/youve-got-a-friend-paul-lovering.jpg"
"1293","Naxart Studio","Mick Jagger Watercolor","$22","Painting","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mick-jagger-watercolor-irina-march.jpg"
"1294","Robert Papp","Fresh Radishes","$28","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fresh-radishes-robert-papp.jpg"
"1295","Jane Davies","Stripe Assemblage 2","$42","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/stripe-assemblage-2-jane-davies.jpg"
"1296","Steve Henderson","Moon Rising","$1,800","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/moon-rising-steve-henderson.jpg"
"1297","Paul Lovering","Always On My Mind - Willie Nelson","$52","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/always-on-my-mind-willie-nelson-paul-lovering.jpg"
"1298","Guido Borelli","Una Sedia In Attesa","$4,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/una-sedia-in-attesa-guido-borelli.jpg"
"1299","Johnathan Harris","Winter's Dream","$36","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/winters-dream-johnathan-harris.jpg"
"1300","Lucie Bilodeau","Charming","$1,400","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/charming-lucie-bilodeau.jpg"
"1301","Linda Woods","Big Bright Flowers","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/big-bright-flowers-linda-woods.jpg"
"1302","Beverly Brown Prints","Pink And White Tulips","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pink-and-white-tulips-beverly-brown-prints.jpg"
"1303","Beverly Brown Prints","Pink Peony Watercolor Paintings Of Flowers","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/pink-peony-watercolor-paintings-of-flowers-beverly-brown-prints.jpg"
"1304","Paul Lovering","Dark Star","$40","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dark-star-paul-lovering.jpg"
"1305","Michael Humphries","Spirit Of America","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/spirit-of-america-michael-humphries.jpg"
"1306","Mia Tavonatti","Metamorphosis","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/metamorphosis-mia-tavonatti.jpg"
"1307","David Kraig","Stormtrooper","$37","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/stormtrooper-david-kraig.jpg"
"1308","Steve Henderson","Taking A Break","$3,300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/taking-a-break-steve-henderson.jpg"
"1309","Olga Shvartsur","Princess Leia Portrait Carrie Fisher Art","$275","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/princess-leia-portrait-carrie-fisher-art-olga-shvartsur.jpg"
"1310","Suzann's Art","Rms Titanic White Star Line Ship","$120","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rms-titanic-white-star-line-ship-suzanns-art.jpg"
"1311","Johnathan Harris","A Day In The Aspens","$31","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/a-day-in-the-aspens-johnathan-harris.jpg"
"1312","Linda Woods","Out Of The Box","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/out-of-the-box-linda-woods.jpg"
"1313","Scott Listfield","Forgotten Time Machine","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/forgotten-time-machine-scott-listfield.jpg"
"1314","Michael Humphries","Spring Social","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/spring-social-michael-humphries.jpg"
"1315","Linda Woods","Cup Of Love- Shirt","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cup-of-love-shirt-linda-woods.jpg"
"1316","Jennifer Lommers","Mardi Gras","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/mardi-gras-jennifer-lommers.jpg"
"1317","Jennifer Lommers","My Cat Naps In A Bed Of Roses","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/my-cat-naps-in-a-bed-of-roses-jennifer-lommers.jpg"
"1318","John Henry Frederick Bacon","The Wedding Morning","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-wedding-morning-john-henry-frederick-bacon.jpg"
"1319","Scott Listfield","The Man Who Fell To Earth","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-man-who-fell-to-earth-scott-listfield.jpg"
"1320","Olga Shvartsur","Baby Elephant Spraying Rainbow","$200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/baby-elephant-spraying-rainbow-olga-shvartsur.jpg"
"1321","Linda Woods","Intersection","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/intersection-linda-woods.jpg"
"1322","Birgit Schoessow","New Yorker May 6th, 2013","$92","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/2-untitled-birgit-schossow.jpg"
"1323","Yuriy Shevchuk","Jimi Hendrix 09","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/jimi-hendrix-09-yuriy-shevchuk.jpg"
"1324","Beverly Brown Prints","Guggenheim Inside","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/guggenheim-inside-beverly-brown-prints.jpg"
"1325","Amy Hamilton","Encounter","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/encounter-amy-hamilton.jpg"
"1326","David Palmer","Horses #7","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/horses-7-david-palmer.jpg"
"1327","Jennifer Lommers","Garden Poetry","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/garden-poetry-jennifer-lommers.jpg"
"1328","Suzann's Art","Prince Rogers Nelson Watercolor","$19","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/prince-rogers-nelson-watercolor-suzanns-art.jpg"
"1329","War Is Hell Store","General Stonewall Jackson Profile","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/general-stonewall-jackson-war-is-hell-store.jpg"
"1330","Mark Ashkenazi","Tropical Feeling","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tropical-feeling-mark-ashkenazi.jpg"
"1331","Jane Davies","It Could Be Anywhere","$500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/it-could-be-anywhere-jane-davies.jpg"
"1332","Anna Rose Bain","The Perfect Evening","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/the-perfect-evening-anna-bain.jpg"
"1333","Marion Rose","Innocence","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/innocence-marion-rose.jpg"
"1334","Greg Olsen","Bible Stories","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bible-stories-greg-olsen.jpg"
"1335","War Is Hell Store","The Surrender Of General Burgoyne","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-the-surrender-of-general-burgoyne-war-is-hell-store.jpg"
"1336","Amy Hamilton","Majesty","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/majesty-amy-hamilton.jpg"
"1337","Amy Hamilton","Fox","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/fox-amy-hamilton.jpg"
"1338","Olga Shvartsur","The Joker Watercolor","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-joker-watercolor-olga-shvartsur.jpg"
"1339","War Is Hell Store","Storming The Beach On D-day","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/storming-the-beach-on-d-day-war-is-hell-store.jpg"
"1340","Debbie DeWitt","Penn State","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/penn-state-debbie-dewitt.jpg"
"1341","Jane Davies","Scaled Up 1","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/scaled-up-1-jane-davies.jpg"
"1342","Jane Davies","Red Splash 1","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/red-splash-1-jane-davies.jpg"
"1343","Paul Lovering","Georgia On My Mind - Ray Charles","$48","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/georgia-on-my-mind-ray-charles-paul-lovering.jpg"
"1344","Beverly Brown","Cherry Blossom Bridle Path Central Park","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cherry-blossom-bridle-path-central-park-beverly-brown.jpg"
"1345","Nicklas Gustafsson","Cool Dog","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cool-dog-nicklas-gustafsson.jpg"
"1346","Lucie Bilodeau","The Dawning Of A New Day","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-dawning-of-a-new-day-lucie-bilodeau.jpg"
"1347","Linda Woods","Wash Away- Abstract Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wash-away-abstract-art-by-linda-woods-linda-woods.jpg"
"1348","Olga Shvartsur","Rose Watercolor","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rose-watercolor-olga-shvartsur.jpg"
"1349","Debbie DeWitt","Cabernet Sauvignon","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/cabernet-sauvignon-debbie-dewitt.jpg"
"1350","Olga Shvartsur","Cat Rainbow Watercolor Pattern","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cat-rainbow-pattern-olga-shvartsur.jpg"
"1351","Paul Lovering","Redemption","$36","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/redemption-paul-lovering.jpg"
"1352","Yuriy Shevchuk","2011 Le Mans Gte Pro Chevrolette Corvette C6r Vs Ferrari 458 Italia","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/le-mans-2011-gte-pro-chevrolette-corvette-c6r-vs-ferrari-458-italia-yuriy-shevchuk.jpg"
"1353","Scott Listfield","Exit","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/exit-scott-listfield.jpg"
"1354","Amy Hamilton","Red Deer","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/red-deer-amy-hamilton.jpg"
"1355","Olga Shvartsur","Mario Characters In Watercolor","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mario-characters-in-watercolor-olga-shvartsur.jpg"
"1356","Paul Lovering","Frida Kahlo","$26","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/frida-kahlo-paul-lovering.jpg"
"1357","Robert Papp","Limes In Sunlight","$28","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/limes-in-sunlight-robert-papp.jpg"
"1358","Linda Woods","Paris Cityscape- Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/paris-cityscape-art-by-linda-woods-linda-woods.jpg"
"1359","Naxart Studio","Thom Yorke","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/thom-yorke-irina-march.jpg"
"1360","Robert Papp","Blueberries","$28","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/blueberries-robert-papp.jpg"
"1361","Naxart Studio","Jeep Willis","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jeep-willis-irina-march.jpg"
"1362","David Palmer","Desert Dreaming","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/desert-dreaming-david-palmer.jpg"
"1363","Rembrandt Harmenszoon van Rijn","Return Of The Prodigal Son","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/return-of-the-prodigal-son-rembrandt-harmenszoon-van-rijn.jpg"
"1364","Paul Meijering","Steven Tyler 3","$1,750","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/steven-tyler-of-aerosmith-paul-meijering.jpg"
"1365","Pieter Wagemans","Magnolia And Apple Blossem","$2,700","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/magnolia-and-apple-blossem-pieter-wagemans.jpg"
"1366","Linda Woods","Primary 2- Abstract Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/primary-2-abstract-art-by-linda-woods-linda-woods.jpg"
"1367","War Is Hell Store","Battle Of Gettysburg","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-battle-of-gettysburg-war-is-hell-store.jpg"
"1368","Linda Woods","Calm Waters- Abstract Landscape Painting","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/calm-waters-abstract-landscape-painting-linda-woods.jpg"
"1369","Greg Olsen","Just For A Moment","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/just-for-a-moment-greg-olsen.jpg"
"1370","Paul Lovering","Dance Me To The End Of Love","$52","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dance-me-to-the-end-of-love-paul-lovering.jpg"
"1371","Suzann's Art","Sigmund Freud Painting","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sigmund-freud-painting-suzanns-art.jpg"
"1372","Jennifer Lommers","From Out Of The Rubble Part A","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/from-out-of-the-rubble-part-a-jennifer-lommers.jpg"
"1373","Steve Henderson","Ocean Breeze","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ocean-breeze-steve-henderson.jpg"
"1374","Mia Tavonatti","Batyam","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/batyam-mia-tavonatti.jpg"
"1375","Greg Olsen","Wherever He Leads Me","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wherever-he-leads-me-greg-olsen.jpg"
"1376","Juan Bosco","Rainbow Trout","$45","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-rainbow-trout-juan-bosco.jpg"
"1377","Scott Listfield","Pink Square","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pink-square-scott-listfield.jpg"
"1378","Debbie DeWitt","Froyo Lemon","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/froyo-lemon-debbie-dewitt.jpg"
"1379","Chuck Pinson","Sledding To Town","$1,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/sledding-to-town-chuck-pinson.jpg"
"1380","Olga Shvartsur","Albert Einstein","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/albert-einstein-olga-shvartsur.jpg"
"1381","Olga Shvartsur","Baby Panda Watercolor","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/baby-panda-watercolor-olga-shvartsur.jpg"
"1382","Jane Davies","Going Around In Circles","$500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/going-around-in-circles-jane-davies.jpg"
"1383","Jennifer Lommers","I Am","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/i-am-jennifer-lommers.jpg"
"1384","Jennifer Lommers","Summer Rain Part 2","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/summer-rain-part-2-jennifer-lommers.jpg"
"1385","Guido Borelli","La Lettura All'ombra","$18,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/la-lettura-allombra-guido-borelli.jpg"
"1386","Sassan Filsoof","Star Light Vanlife","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/star-light-vanlife-sassan-filsoof.jpg"
"1387","Anna Rose Bain","Spring Peonies","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/spring-peonies-anna-rose-bain.jpg"
"1388","Jane Davies","Stripes And Dips 2","$600","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/stripes-and-dips-2-jane-davies.jpg"
"1389","Olga Shvartsur","12th Man Seahawks Art Seattle Go Hawks","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/12th-man-seahawks-art-seattle-go-hawks-olga-shvartsur.jpg"
"1390","Linda Woods","Somewhere New- Abstract Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/something-new-abstract-art-by-linda-woods-linda-woods.jpg"
"1391","Beverly Brown Prints","Cape Cod Sunset Seascape Painting","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/cape-cod-sunset-seascape-painting-beverly-brown-prints.jpg"
"1392","Jane Davies","Grid 3","$295","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/grid-3-jane-davies.jpg"
"1393","Elliott From","Hawks","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/hawks-elliott-from.jpg"
"1394","Linda Woods","Wine And Cats- Art By Linda Woods","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wine-and-cats-art-by-linda-woods-linda-woods.jpg"
"1395","Guido Borelli","7papaveri7","$9,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/7papaveri7-guido-borelli.jpg"
"1396","Olga Shvartsur","Pink Flamingo Watercolor Tropical Bird","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pink-flamingo-watercolor-tropical-bird-olga-shvartsur.jpg"
"1397","Linda Woods","Tears Of An Artist","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/tears-of-an-artist-linda-woods.jpg"
"1398","Olga Shvartsur","Skull Watercolor Rainbow","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/skull-watercolor-rainbow-olga-shvartsur.jpg"
"1399","Guido Borelli","Il Giardino Dei Boccioli","$25,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/il-giardino-dei-boccioli-guido-borelli.jpg"
"1400","Olga Shvartsur","Seattle Skyline Watercolor Space Needle","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/seattle-skyline-watercolor-space-needle-olga-shvartsur.jpg"
"1401","Lucie Bilodeau","Relaxing Sunset","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/relaxing-sunset-lucie-bilodeau.jpg"
"1402","Jennifer Lommers","Where Does Your Garden Grow","$950","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/where-does-your-garden-grow-jennifer-lommers.jpg"
"1403","Steve Henderson","The Way That It Should Be","$2,100","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-way-that-it-should-be-steve-henderson.jpg"
"1404","Suzann's Art","Warren Buffett Watercolor","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/warren-buffett-watercolor-suzanns-art.jpg"
"1405","Olga Shvartsur","Flamingo Watercolor Painting","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/flamingo-watercolor-painting-olga-shvartsur.jpg"
"1406","Debbie DeWitt","Penn State Personalized","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/penn-state-personalized-debbie-dewitt.jpg"
"1407","Lucie Bilodeau","Unconditional Love","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/unconditional-love-lucie-bilodeau.jpg"
"1408","Olga Shvartsur","Four Leaf Clover Lucky Charm","$60","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/four-leaf-clover-lucky-charm-olga-shvartsur.jpg"
